room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
9239419,37335260,Entire home/apt,Tarzana,46,4.5,7,2,120
3333266,13973225,Entire home/apt,Pacific Palisades,25,5,2,0,118
11283386,38225229,Entire home/apt,Sawtelle,78,4.5,3,0,110
7836850,41279475,Entire home/apt,Santa Monica,5,4.5,2,1,109
6411068,33435840,Entire home/apt,Santa Monica,31,5,2,1,110
14826030,7729723,Entire home/apt,Pico-Robertson,2,0,2,1,120
9489365,49182683,Entire home/apt,Sawtelle,12,4.5,3,0,102
15075100,93686382,Entire home/apt,Beverly Hills,2,0,3,0,120
8195578,34863346,Entire home/apt,Sawtelle,7,4.5,6,2,120
6104066,31658529,Entire home/apt,Sawtelle,0,0,1,1,110
15510930,99658648,Entire home/apt,Sawtelle,1,0,2,0,105
3563655,17943780,Entire home/apt,Westwood,2,0,2,2,112
3978823,20621329,Entire home/apt,Westwood,30,4.5,4,1,119
2688193,13760953,Entire home/apt,Sawtelle,30,4.5,4,1,119
8648352,45457348,Entire home/apt,West Los Angeles,1,0,6,3,120
6622935,34659205,Entire home/apt,Westwood,1,0,3,0,120
14454391,75277436,Entire home/apt,Westwood,6,5,3,1,120
15806303,66381962,Entire home/apt,Westwood,2,0,3,1,120
15999405,103995124,Entire home/apt,Westwood,19,5,3,0,110
5144547,20621329,Entire home/apt,Westwood,37,4.5,3,1,112
13190594,25951536,Entire home/apt,Century City,19,5,4,2,105
1314095,1601904,Entire home/apt,Mar Vista,50,4.5,2,1,110
12308054,66370420,Entire home/apt,Sawtelle,15,4,2,1,105
5327368,27603631,Entire home/apt,Palms,35,5,2,1,109
12335521,16339,Entire home/apt,Mar Vista,13,5,2,1,120
16810005,57916998,Entire home/apt,Sawtelle,0,0,2,0,115
15968866,6727787,Entire home/apt,Palms,1,0,3,1,110
15702741,58586591,Entire home/apt,Sawtelle,5,4.5,4,2,120
16962811,51653853,Entire home/apt,Westwood,1,0,2,1,120
11572259,3891650,Entire home/apt,Mar Vista,53,5,4,1,115
8971773,24827775,Entire home/apt,Beverly Hills,0,0,2,1,120
3924206,3392276,Entire home/apt,West Los Angeles,22,4.5,3,1,105
12274644,149525,Entire home/apt,Sawtelle,2,0,4,2,115
6064790,21534653,Entire home/apt,Sawtelle,1,0,2,0,120
12605546,38855150,Entire home/apt,West Los Angeles,4,4.5,3,1,120
2694567,2882551,Entire home/apt,Mar Vista,160,5,2,1,110
16001095,104010200,Entire home/apt,Palms,0,0,2,0,108
13041663,6828223,Entire home/apt,Mar Vista,2,0,2,1,119
6890947,2565844,Entire home/apt,Palms,57,4.5,5,2,109
7606842,24349854,Entire home/apt,Westwood,71,4.5,3,1,120
6557701,33083710,Entire home/apt,Westwood,3,3,3,0,120
14112871,85034261,Entire home/apt,Westwood,42,4.5,4,1,101
14098308,20056779,Entire home/apt,Westwood,8,4.5,4,1,110
14089748,30512333,Entire home/apt,Palms,23,5,2,1,119
712055,2134885,Entire home/apt,Carthay,6,4,2,1,105
11526899,16572765,Entire home/apt,Mid-Wilshire,5,5,4,1,111
15257907,67990048,Entire home/apt,Westwood,2,0,3,1,119
15150957,1882820,Entire home/apt,Beverly Grove,0,0,3,1,120
14856342,44698247,Entire home/apt,Beverly Grove,0,0,2,1,120
7459629,11332195,Entire home/apt,West Hollywood,3,5,2,0,120
5948226,16531128,Entire home/apt,Beverly Hills,4,5,4,1,120
15915646,67990048,Entire home/apt,Westwood,5,3.5,2,0,110
12855046,67990048,Entire home/apt,Westwood,14,4.5,2,0,115
5078813,26229389,Entire home/apt,Sherman Oaks,5,5,2,1,105
11424115,30188493,Entire home/apt,Sherman Oaks,10,4.5,8,2,120
9636536,2639647,Entire home/apt,Echo Park,3,5,2,1,110
939739,5077586,Entire home/apt,Topanga,25,4.5,3,1,120
239032,1027744,Entire home/apt,Topanga,84,5,5,1,115
12544373,8067236,Entire home/apt,Topanga,38,5,4,1,120
663889,3352800,Entire home/apt,Topanga,47,5,2,1,115
3554500,12779853,Entire home/apt,Palms,0,0,2,2,120
9778406,50410458,Entire home/apt,Beverly Grove,14,4.5,4,1,110
2095010,10688795,Entire home/apt,Hollywood,5,4.5,2,0,105
14072578,84535797,Entire home/apt,Calabasas,0,0,4,2,110
11744035,57138478,Entire home/apt,Woodland Hills,0,0,3,0,116
9365279,17565080,Entire home/apt,Woodland Hills,0,0,3,1,120
9728668,8520623,Entire home/apt,Woodland Hills,2,0,2,1,110
14856375,37207995,Entire home/apt,Tarzana,4,4,4,1,120
17257406,63272871,Entire home/apt,Agoura Hills,0,0,2,2,110
17170970,1934298,Entire home/apt,Santa Clarita,0,0,6,2,115
15632300,39478305,Entire home/apt,Tarzana,2,0,4,0,119
4645755,24052328,Entire home/apt,Granada Hills,20,4.5,1,0,110
17125501,36382482,Entire home/apt,Santa Clarita,6,5,6,3,120
16441241,3074987,Entire home/apt,Malibu,5,4,2,0,120
6032921,31312966,Entire home/apt,Topanga,41,5,2,0,120
13247463,4462379,Entire home/apt,Topanga,0,0,4,3,115
16754081,111138621,Entire home/apt,Canoga Park,2,0,6,3,120
5360412,16307670,Entire home/apt,Topanga,38,5,4,1,120
11458521,30893235,Entire home/apt,Canoga Park,15,5,4,1,109
13175390,73659049,Entire home/apt,Canoga Park,0,0,3,1,120
12582175,43237739,Entire home/apt,Woodland Hills,22,5,4,1,119
16363843,12747377,Entire home/apt,Woodland Hills,3,5,3,0,103
8757802,45928029,Entire home/apt,Topanga,30,5,2,0,105
11118704,11613795,Entire home/apt,Unincorporated Santa Monica Mountains,104,5,2,1,110
696051,215804,Entire home/apt,Topanga,111,5,4,1,111
10073406,1588455,Entire home/apt,Unincorporated Santa Monica Mountains,79,5,3,0,110
11652981,61819732,Entire home/apt,Calabasas,6,5,2,1,105
15942399,77535056,Entire home/apt,Woodland Hills,8,5,3,1,119
13003265,71698801,Entire home/apt,Topanga,59,5,2,1,115
755853,2309232,Entire home/apt,Venice,105,5,3,1,120
14038463,259083,Entire home/apt,El Segundo,1,0,4,2,110
2055802,10528196,Entire home/apt,Hermosa Beach,151,5,2,1,120
13451863,22694436,Entire home/apt,Venice,0,0,2,1,110
3281117,2172563,Entire home/apt,Venice,0,0,3,1,110
9992535,8331330,Entire home/apt,Venice,6,4.5,2,0,112
14799190,63798265,Entire home/apt,Venice,0,0,2,1,120
7513680,39363999,Entire home/apt,Santa Monica,2,0,2,1,119
13048027,44624461,Entire home/apt,Topanga,21,5,3,1,120
5162305,24915220,Entire home/apt,Pacific Palisades,98,4.5,2,1,109
9452639,28204103,Entire home/apt,Venice,3,5,2,1,105
6639868,5637697,Entire home/apt,Venice,33,4.5,2,0,120
15744148,13795380,Entire home/apt,Santa Monica,2,0,2,2,120
435908,671184,Entire home/apt,Venice,185,5,3,1,108
12856890,11428758,Entire home/apt,Pacific Palisades,5,4.5,4,2,120
9316551,3105106,Entire home/apt,Venice,0,0,4,2,104
11569441,18356441,Entire home/apt,Venice,1,0,2,1,110
17025593,21988159,Entire home/apt,Venice,2,0,4,1,110
6729380,65610,Entire home/apt,Venice,11,4.5,4,1,115
7026074,4408526,Entire home/apt,Venice,1,0,5,1,120
9628452,26761555,Entire home/apt,Venice,5,4.5,2,1,120
8937241,46663869,Entire home/apt,Venice,10,4,4,1,120
3741352,19130411,Entire home/apt,Venice,10,4,2,0,120
11497060,17249996,Entire home/apt,Venice,2,0,4,1,120
3312253,6089969,Entire home/apt,Venice,7,5,2,1,107
13248908,74489137,Entire home/apt,Hollywood,0,0,2,0,120
12537595,42165006,Entire home/apt,Beverly Crest,13,5,4,1,120
13726326,5272118,Entire home/apt,Valley Glen,0,0,4,2,115
6729222,11581913,Entire home/apt,Beverly Crest,28,4.5,2,0,119
2228537,11373385,Entire home/apt,Beverly Crest,25,5,1,0,110
16301586,5581568,Entire home/apt,East Hollywood,2,0,4,2,103
5396803,16910039,Entire home/apt,North Hollywood,17,5,2,0,115
10118974,45114795,Entire home/apt,Culver City,30,5,2,1,108
3231636,1181548,Entire home/apt,Venice,111,4.5,6,1,110
17540907,103865324,Entire home/apt,Venice,0,0,2,0,120
16977425,113605358,Entire home/apt,Sawtelle,1,0,3,1,105
15310118,4656446,Entire home/apt,Mar Vista,8,5,4,1,119
13660425,6607603,Entire home/apt,Culver City,33,5,4,1,119
12370520,882552,Entire home/apt,Sawtelle,50,5,3,1,109
8754076,5066649,Entire home/apt,Venice,23,5,4,1,110
3596010,5437571,Entire home/apt,Mar Vista,65,5,2,1,120
14013443,2001210,Entire home/apt,Del Rey,38,5,2,0,109
15598846,43293999,Entire home/apt,Westwood,11,4.5,2,1,110
8165426,40447021,Entire home/apt,Westwood,132,4,3,0,110
7770857,2791463,Entire home/apt,Venice,50,4.5,2,1,115
7054687,1320729,Entire home/apt,Sawtelle,114,4.5,2,1,115
5759708,29078317,Entire home/apt,Inglewood,40,4.5,6,2,120
8723078,43317466,Entire home/apt,Torrance,17,4.5,4,2,105
14981316,94403087,Entire home/apt,Gramercy Park,0,0,1,1,120
1209759,2603872,Entire home/apt,Redondo Beach,28,4.5,6,2,109
8090919,29078317,Entire home/apt,Inglewood,29,4.5,4,1,110
8134498,1644564,Entire home/apt,Hyde Park,28,4.5,5,2,105
9231762,4812602,Entire home/apt,Lawndale,4,5,4,2,105
1847622,8636387,Entire home/apt,Lakewood,93,5,6,2,120
16066532,1543205,Entire home/apt,Long Beach,1,0,6,3,115
109,521,Entire home/apt,Culver City,2,0,6,2,115
5328459,26503561,Entire home/apt,Westchester,0,0,2,1,120
3674283,18655115,Entire home/apt,Inglewood,13,4.5,4,1,115
1650397,8753568,Entire home/apt,Westchester,209,5,6,1,105
16518843,83646796,Entire home/apt,Westchester,2,0,3,1,115
14757639,17266160,Entire home/apt,Westchester,5,3.5,3,2,105
10297660,42389873,Entire home/apt,Gramercy Park,0,0,8,0,120
11143902,55983960,Entire home/apt,Manchester Square,1,0,8,3,120
16042302,9816485,Entire home/apt,Fairfax,1,0,3,2,115
6078594,8879126,Entire home/apt,Fairfax,0,0,4,1,120
14743634,9724720,Entire home/apt,Hancock Park,1,0,4,1,118
4317733,4196947,Entire home/apt,Beverly Hills,106,4.5,4,0,110
1980212,4233015,Entire home/apt,Fairfax,22,5,4,1,115
3673703,18650951,Entire home/apt,Beverly Hills,32,5,2,0,120
14388774,4068871,Entire home/apt,Beverly Grove,2,0,2,1,110
5211190,8788919,Entire home/apt,Beverly Grove,31,4.5,2,1,110
4694804,13871090,Entire home/apt,Mid-Wilshire,66,5,6,1,120
819794,4203848,Entire home/apt,Beverly Hills,18,4.5,2,1,114
14262713,72777371,Entire home/apt,Beverly Hills,16,4.5,4,1,119
17555205,15214726,Entire home/apt,Mid-City,0,0,2,0,110
13192182,11561385,Entire home/apt,Silver Lake,2,0,3,1,120
3992685,1472987,Entire home/apt,Fairfax,3,5,2,0,100
16293000,49754887,Entire home/apt,Hollywood,3,4.5,5,2,119
4105785,11182400,Entire home/apt,Fairfax,6,5,2,1,110
7860485,1880473,Entire home/apt,Mid-Wilshire,1,0,2,1,109
2000481,8842951,Entire home/apt,Hancock Park,7,4.5,2,1,110
6448333,33164991,Entire home/apt,Mid-Wilshire,31,4.5,5,1,119
7327968,8318054,Entire home/apt,Mid-Wilshire,1,0,1,1,120
8987558,9951343,Entire home/apt,Hancock Park,0,0,4,1,103
10574110,37687711,Entire home/apt,Mid-Wilshire,5,4,4,2,115
6853259,35911725,Entire home/apt,Mid-Wilshire,0,0,3,1,115
12234617,4233327,Entire home/apt,Windsor Square,0,0,2,1,119
5047951,24294746,Entire home/apt,West Hollywood,4,5,2,1,119
10039569,30323698,Entire home/apt,West Hollywood,19,5,2,1,110
4243745,19141285,Entire home/apt,Hollywood,8,5,3,1,115
9051920,31698824,Entire home/apt,West Hollywood,0,0,2,1,115
11300567,7851628,Entire home/apt,Hollywood Hills,2,0,2,1,105
15237466,87327650,Entire home/apt,Hollywood,2,0,4,1,110
9760192,26225005,Entire home/apt,Hollywood Hills West,0,0,4,0,110
4317681,8559385,Entire home/apt,West Hollywood,2,0,2,1,110
5608013,10810674,Entire home/apt,Hollywood,5,4,2,1,100
10428357,53711986,Entire home/apt,Hollywood,42,4,5,1,120
13701171,79929746,Entire home/apt,Hollywood,8,4.5,3,0,100
13526488,16390508,Entire home/apt,West Hollywood,24,5,7,2,109
15820624,28718891,Entire home/apt,Hollywood,0,0,2,0,100
2988723,42962,Entire home/apt,Hollywood,20,4.5,4,1,120
2738933,13993456,Entire home/apt,Hollywood,3,4.5,3,1,120
7516757,12390801,Entire home/apt,East Hollywood,1,0,2,1,100
14658329,29522464,Entire home/apt,Westlake,0,0,6,1,120
4013272,20735855,Entire home/apt,Koreatown,19,5,2,1,115
9300586,48282296,Entire home/apt,Hancock Park,0,0,3,2,100
11625849,61584294,Entire home/apt,East Hollywood,8,4,4,1,115
4076998,18377661,Entire home/apt,Hollywood,10,4.5,2,1,107
12560796,22095665,Entire home/apt,Hollywood,0,0,2,0,100
6561539,34322533,Entire home/apt,Hancock Park,17,4.5,4,0,109
3513580,17691545,Entire home/apt,Hollywood,1,0,2,1,105
16900344,16338527,Entire home/apt,Silver Lake,1,0,2,0,100
1949366,2547025,Entire home/apt,Hollywood,27,4.5,5,2,119
6066407,9892203,Entire home/apt,Downtown,14,4.5,2,1,115
4746561,9756758,Entire home/apt,East Hollywood,3,5,4,1,119
479334,2374446,Entire home/apt,East Hollywood,1,0,2,1,120
3760784,19204409,Entire home/apt,East Hollywood,26,5,2,0,110
13828792,6795635,Entire home/apt,Inglewood,24,4.5,6,2,119
7414132,35238197,Entire home/apt,Hawthorne,120,5,7,2,108
10297856,42389873,Entire home/apt,Gramercy Park,68,5,6,2,110
15708458,29078317,Entire home/apt,Gardena,10,5,5,0,110
16738143,14382436,Entire home/apt,South Gate,2,0,4,2,120
312387,1606040,Entire home/apt,Broadway-Manchester,85,5,4,2,116
13753882,33683603,Entire home/apt,Whittier,34,4.5,6,2,111
8400830,32293946,Entire home/apt,Pico Rivera,56,5,5,1,105
13394579,76193908,Entire home/apt,Whittier,6,5,4,2,120
14322613,15110812,Entire home/apt,Pico-Robertson,1,0,3,2,120
4709131,2585936,Entire home/apt,Pico-Robertson,1,0,4,2,110
12274198,22007854,Entire home/apt,Pico-Robertson,5,5,2,0,110
1696822,8960834,Entire home/apt,Culver City,1,0,2,1,120
329059,780164,Entire home/apt,Culver City,1,0,4,2,110
6762863,10549591,Entire home/apt,Mid-Wilshire,3,4.5,1,1,115
13786225,1410274,Entire home/apt,Palms,2,0,2,1,105
15190019,13078071,Entire home/apt,Beverly Hills,1,0,1,1,120
1198647,3247769,Entire home/apt,Culver City,13,4.5,4,2,110
2660658,127815,Entire home/apt,Mid-City,0,0,1,0,120
14742080,13759087,Entire home/apt,Pico-Robertson,7,4.5,5,2,120
15916968,56523945,Entire home/apt,Pico-Robertson,1,0,2,0,120
3783989,12162346,Entire home/apt,Mid-City,70,4.5,4,2,114
3489778,17573187,Entire home/apt,Pico-Robertson,4,5,3,2,119
9797555,510850,Entire home/apt,West Adams,0,0,6,2,120
13602195,71539864,Entire home/apt,Pico-Robertson,5,4.5,6,2,111
6119117,23155968,Entire home/apt,Pico-Robertson,3,5,4,2,110
15194755,71405910,Entire home/apt,Pico-Robertson,0,0,2,0,104
15512599,1712726,Entire home/apt,Pico-Robertson,3,5,3,1,120
1148742,2796829,Entire home/apt,Culver City,38,4.5,4,2,120
17211702,28139046,Entire home/apt,Mid-City,0,0,4,1,119
5824698,30231994,Entire home/apt,Mid-City,54,5,2,0,110
8530029,43229131,Entire home/apt,Palms,11,4.5,4,1,105
5749306,13916581,Entire home/apt,Mid-City,5,4.5,4,2,105
13543581,21651138,Entire home/apt,Mid-City,7,4.5,4,0,105
880864,4659788,Entire home/apt,Culver City,136,5,6,2,114
8425662,44371939,Entire home/apt,Culver City,74,5,2,0,110
3219305,1115276,Entire home/apt,Baldwin Hills/Crenshaw,193,5,2,1,105
856286,4476246,Entire home/apt,Mid-City,10,4.5,4,1,120
4082285,21173689,Entire home/apt,Mid-Wilshire,0,0,2,0,107
321051,1644564,Entire home/apt,View Park-Windsor Hills,126,4,5,2,105
7461131,735296,Entire home/apt,Mid-Wilshire,2,0,4,1,114
4068058,21097703,Entire home/apt,Mid-Wilshire,7,5,2,1,109
8323776,9801190,Entire home/apt,Mid-City,23,4.5,6,2,120
1078956,4026214,Entire home/apt,Mid-City,11,4.5,5,2,105
11677753,5165472,Entire home/apt,Mid-Wilshire,9,5,4,1,110
7247703,37952386,Entire home/apt,Mid-Wilshire,27,5,2,1,119
3040911,15484257,Entire home/apt,Leimert Park,1,0,4,1,105
1331985,7186265,Entire home/apt,Mid-City,10,5,2,0,108
16202116,105822299,Entire home/apt,Mid-City,7,4.5,2,0,110
8210415,43196899,Entire home/apt,West Hollywood,15,5,2,1,120
9811883,17960755,Entire home/apt,Beverly Hills,44,5,4,1,120
17423613,20383529,Entire home/apt,Pico-Robertson,2,0,5,2,103
4530643,11580312,Entire home/apt,Mid-Wilshire,18,4.5,4,2,110
4331601,7403705,Entire home/apt,West Hollywood,20,4.5,2,0,105
11011591,57140922,Entire home/apt,Mid-Wilshire,1,0,2,1,115
7389958,38681817,Entire home/apt,Beverly Grove,16,5,2,0,120
16961883,113423580,Entire home/apt,Mid-Wilshire,9,5,5,2,120
14588964,16760875,Entire home/apt,Beverly Grove,8,4.5,3,1,118
2033668,1329478,Entire home/apt,West Hollywood,19,4.5,4,2,110
6492690,33934280,Entire home/apt,Hollywood,19,4.5,3,1,120
6523155,15594777,Entire home/apt,Fairfax,1,0,4,2,115
6782780,14855738,Entire home/apt,West Hollywood,6,5,2,1,115
13250317,1428610,Entire home/apt,Mid-Wilshire,3,5,4,2,115
4069164,6374043,Entire home/apt,Beverly Grove,36,4.5,2,0,115
16304672,106628301,Entire home/apt,Fairfax,0,0,8,3,105
16404786,46391520,Entire home/apt,West Hollywood,3,5,5,1,120
16125309,11637266,Entire home/apt,Fairfax,3,4,8,3,105
16963374,113295697,Entire home/apt,Fairfax,0,0,5,2,109
16963191,113295697,Entire home/apt,Beverly Grove,0,0,4,2,109
16962941,113295697,Entire home/apt,Beverly Grove,1,0,4,2,109
15070953,4809256,Entire home/apt,West Hollywood,57,5,3,0,109
14254471,1527446,Entire home/apt,Beverly Hills,9,5,2,0,120
16016697,45043251,Entire home/apt,Hancock Park,0,0,2,0,120
8015658,10418054,Entire home/apt,Hancock Park,3,4.5,2,1,115
9533869,6356440,Entire home/apt,Mid-Wilshire,56,4,6,1,110
11392635,4670654,Entire home/apt,Mid-Wilshire,1,0,4,1,115
1726045,7411743,Entire home/apt,Beverlywood,27,5,2,0,107
16621518,78877227,Entire home/apt,Beverly Grove,1,0,6,2,111
6974209,3539334,Entire home/apt,Mid-Wilshire,1,0,2,1,116
7824260,8242249,Entire home/apt,Beverly Grove,1,0,5,2,115
13417164,76453092,Entire home/apt,West Hollywood,3,5,4,1,109
10391258,44628536,Entire home/apt,West Adams,8,4.5,4,1,110
16427343,19003900,Entire home/apt,Mid-Wilshire,0,0,4,1,120
6018531,21815919,Entire home/apt,Pico-Robertson,24,5,3,1,120
7917878,12034800,Entire home/apt,Mid-Wilshire,1,0,3,1,103
12931414,55555433,Entire home/apt,Mid-City,15,4.5,4,1,110
1688283,3009806,Entire home/apt,Hancock Park,2,0,3,0,119
4131751,6708026,Entire home/apt,Mid-Wilshire,57,5,6,1,119
16859294,22122445,Entire home/apt,Mid-City,5,5,4,0,101
16437465,239829,Entire home/apt,Mid-Wilshire,0,0,3,1,120
7764220,7252485,Entire home/apt,Palms,19,5,2,1,120
15808501,16484717,Entire home/apt,Mid-Wilshire,4,5,4,1,109
1428014,1073171,Entire home/apt,Mid-Wilshire,69,4.5,2,1,120
16687058,110179590,Entire home/apt,Mid-Wilshire,0,0,5,2,120
15300449,9200316,Entire home/apt,Mid-City,20,5,6,2,119
2836450,14367288,Entire home/apt,Mid-Wilshire,10,5,2,0,112
4842628,13319035,Entire home/apt,Mid-Wilshire,70,5,2,1,109
5616845,10153367,Entire home/apt,Fairfax,109,4.5,2,1,108
9645339,18945646,Entire home/apt,Carthay,16,5,2,0,115
16262990,21097703,Entire home/apt,Mid-Wilshire,1,0,2,1,109
13248739,5357586,Entire home/apt,Mid-Wilshire,10,5,2,1,105
15821670,102429263,Entire home/apt,Beverly Grove,10,5,4,1,115
9156035,17653048,Entire home/apt,Pico-Robertson,48,5,5,1,105
6230733,20241872,Entire home/apt,Mid-Wilshire,57,4.5,6,1,109
4333586,328063,Entire home/apt,Mid-Wilshire,76,5,2,0,105
6201593,32159384,Entire home/apt,Arlington Heights,3,4.5,4,0,105
15102238,16304314,Entire home/apt,Leimert Park,0,0,4,2,110
2942975,15025089,Entire home/apt,Koreatown,1,0,2,1,110
14861964,65383319,Entire home/apt,Koreatown,0,0,4,2,120
4084955,21187798,Entire home/apt,Mid-City,34,5,2,1,105
3209078,4365606,Entire home/apt,Arlington Heights,59,5,3,1,118
13191862,906400,Entire home/apt,Jefferson Park,12,4.5,8,4,120
14281484,1619196,Entire home/apt,Adams-Normandie,12,5,2,1,120
11360700,48722591,Entire home/apt,Arlington Heights,39,4,6,3,109
16215239,4365606,Entire home/apt,Arlington Heights,3,5,3,1,107
6602267,7001598,Entire home/apt,Mid-Wilshire,59,5,2,0,109
563922,2772964,Entire home/apt,East Hollywood,22,5,2,1,115
16870463,13079378,Entire home/apt,Koreatown,0,0,2,0,115
15884287,15802251,Entire home/apt,East Hollywood,0,0,2,1,120
2202985,11239108,Entire home/apt,East Hollywood,2,0,3,1,107
12305884,44511989,Entire home/apt,Hollywood,21,4.5,5,2,104
12836138,18062314,Entire home/apt,Koreatown,27,5,2,0,115
6694417,10309191,Entire home/apt,Koreatown,30,5,3,1,118
8473718,44624163,Entire home/apt,Exposition Park,38,5,3,1,115
15631788,99090006,Entire home/apt,Sawtelle,19,5,2,0,115
1256778,2086656,Entire home/apt,Sawtelle,155,5,3,0,109
15853793,102680113,Entire home/apt,Encino,0,0,4,2,105
4279041,6701135,Entire home/apt,Pacific Palisades,176,5,2,1,119
16984190,2317952,Entire home/apt,Venice,0,0,2,1,115
4418346,186124,Entire home/apt,Venice,3,5,3,1,120
9643748,1118711,Entire home/apt,Venice,1,0,4,2,120
5242425,19121228,Entire home/apt,Mar Vista,9,4.5,3,1,110
5048103,26061041,Entire home/apt,Mar Vista,18,4.5,1,1,120
11143886,9031634,Entire home/apt,Sawtelle,0,0,4,1,110
14351074,3958763,Entire home/apt,Venice,3,4.5,2,1,115
1074670,5912335,Entire home/apt,Venice,152,5,2,1,120
12871578,70394899,Entire home/apt,Venice,7,5,1,1,115
6491930,32928235,Entire home/apt,Del Rey,4,5,2,1,120
4568382,847346,Entire home/apt,Sawtelle,1,0,5,2,120
16932668,7765030,Entire home/apt,Mar Vista,1,0,3,1,119
7384072,32928235,Entire home/apt,Del Rey,3,4,2,1,120
14917221,93733223,Entire home/apt,Del Rey,1,0,2,1,102
7514235,35641816,Entire home/apt,Del Rey,14,5,4,2,105
8337125,39282254,Entire home/apt,Venice,2,0,4,2,120
3061334,9210621,Entire home/apt,Del Rey,30,4.5,5,2,117
915336,4812255,Entire home/apt,Venice,92,5,2,1,120
3258450,16478990,Entire home/apt,Mar Vista,52,5,2,1,109
10438830,15234565,Entire home/apt,Sawtelle,0,0,4,1,110
8196388,7308991,Entire home/apt,Sawtelle,2,0,3,2,119
4924524,25365255,Entire home/apt,Del Rey,24,4.5,4,1,115
16474924,29761827,Entire home/apt,Del Rey,0,0,4,1,119
13565735,10418207,Entire home/apt,Mar Vista,2,0,2,1,115
1336082,7245047,Entire home/apt,Venice,35,5,2,1,107
16476836,29761827,Entire home/apt,Del Rey,1,0,4,1,119
11010892,3990466,Entire home/apt,Palms,15,5,1,1,119
5364045,13285063,Entire home/apt,Del Rey,66,5,1,0,119
11739733,16566992,Entire home/apt,Del Rey,29,4,2,1,110
10613200,3003959,Entire home/apt,Venice,28,5,2,1,115
8391195,2844252,Entire home/apt,Venice,1,0,2,1,114
12192891,27022125,Entire home/apt,Sawtelle,2,0,2,1,118
4886287,25138321,Entire home/apt,Venice,18,5,2,0,120
13063362,16566992,Entire home/apt,Culver City,22,4,2,1,110
12274953,29761827,Entire home/apt,Del Rey,6,4.5,4,1,119
17025795,47063998,Entire home/apt,Mar Vista,0,0,3,1,110
6903738,244036,Entire home/apt,Del Rey,1,0,2,1,110
9651873,37105450,Entire home/apt,Del Rey,100,4.5,8,2,104
624248,2658781,Entire home/apt,Sawtelle,2,0,2,1,110
15463060,29761827,Entire home/apt,Del Rey,6,4.5,4,1,119
739940,1635755,Entire home/apt,Mar Vista,1,0,2,2,115
17286950,112722136,Entire home/apt,Mar Vista,0,0,5,2,109
6853212,35641816,Entire home/apt,Del Rey,25,5,4,2,105
13362357,58586591,Entire home/apt,Mar Vista,20,5,3,1,120
13768178,32928235,Entire home/apt,Mar Vista,1,0,2,1,105
12835956,70075895,Entire home/apt,Mar Vista,10,4.5,3,1,110
9461401,49028791,Entire home/apt,Cheviot Hills,39,5,3,0,105
198835,971194,Entire home/apt,Mar Vista,22,5,3,1,119
6691708,35025004,Entire home/apt,Palms,4,5,4,2,120
5095390,26327885,Entire home/apt,Del Rey,38,5,2,1,120
4053948,21023362,Entire home/apt,Venice,113,5,3,1,105
9796085,23086916,Entire home/apt,Mar Vista,32,4.5,2,1,110
11323918,42503032,Entire home/apt,Koreatown,7,5,4,1,110
15054567,22647485,Entire home/apt,Harvard Heights,13,5,2,0,119
4119575,7780954,Entire home/apt,West Hollywood,7,5,2,1,110
16161687,34748161,Entire home/apt,Beverly Grove,9,4.5,10,4,109
613333,3041907,Entire home/apt,West Hollywood,20,4.5,2,1,115
5643316,3002003,Entire home/apt,Beverly Grove,11,5,2,1,110
16702412,45314699,Entire home/apt,Hollywood,0,0,4,1,119
7575345,39717528,Entire home/apt,Beverly Grove,3,1,3,1,114
13545068,77945959,Entire home/apt,Beverly Grove,0,0,2,0,111
16733827,89452850,Entire home/apt,Beverly Grove,1,0,7,2,110
5185637,572782,Entire home/apt,West Hollywood,65,4.5,2,1,119
16125282,7328411,Entire home/apt,West Hollywood,1,0,2,1,117
7520882,7532798,Entire home/apt,West Hollywood,2,0,2,1,109
14800471,10294936,Entire home/apt,Beverly Hills,2,0,2,1,109
15358761,43680656,Entire home/apt,West Hollywood,4,5,2,1,104
4287473,6168781,Entire home/apt,West Hollywood,17,5,2,1,120
14591302,15191097,Entire home/apt,West Hollywood,1,0,3,1,120
13660492,43833862,Entire home/apt,West Hollywood,4,4.5,3,1,119
15989128,17119413,Entire home/apt,Mid-Wilshire,4,5,3,1,119
14590438,14651369,Entire home/apt,Mid-Wilshire,44,4.5,6,2,120
16963450,113295697,Entire home/apt,Fairfax,0,0,5,2,109
5860503,11793275,Entire home/apt,Beverly Grove,13,4.5,3,1,116
4365988,22663245,Entire home/apt,Beverly Grove,5,5,3,1,120
2564649,5181833,Entire home/apt,West Hollywood,8,5,4,1,115
6031691,24380791,Entire home/apt,Mid-Wilshire,72,4.5,6,1,115
16148163,38872532,Entire home/apt,Fairfax,5,5,4,2,109
4249255,3907271,Entire home/apt,West Hollywood,5,4,4,1,105
2070705,1694753,Entire home/apt,West Hollywood,9,4.5,2,1,100
1966872,4578935,Entire home/apt,West Hollywood,1,0,2,1,112
16202731,105827464,Entire home/apt,Hollywood,3,4.5,3,1,109
6209048,9566662,Entire home/apt,Hollywood,6,5,4,2,110
15125234,72777371,Entire home/apt,Beverly Hills,20,4.5,6,1,115
10071827,46670697,Entire home/apt,Beverly Grove,30,5,4,1,120
15873510,6528080,Entire home/apt,Hollywood,3,5,1,0,100
